observation_url,id,row_id,username,license,license_url,lat,lng,geoprivacy,hotspot,event,observed,country,county,state,municipality,postcode,observation_notes,Telescope_aperture_in_inches,Eyepiece_focal_length_used_(millimeters),Object_being_photographed,Camera_F_stop_(e_g__1_7),Exposure_speed_(decimal_seconds),ISO_number,Upload_an_image,Device_Model,Image 1,Image 2,Image 3,Image 4
"https://www.anecdata.org/posts/view/268549","268549","622218","qordilya","Creative Commons Attribution 4.0 International License","https://creativecommons.org/licenses/by/4.0/",44.115068,-79.510315,"false","","","2024-07-21 02:57:03+0000","Canada","York Region","Ontario","East Gwillimbury",null,"","`0.124","76mm","The Moon","2.4","1/60","50","/img/uploads/posts/2024-07-25/_apu_2024-07-25_66a28a839c4e7Moon-JPG.jpeg,/img/uploads/posts/2024-07-25/_apu_2024-07-25_66a28ab4b1c52Moon-2-JPG.jpeg,/img/uploads/posts/2024-07-25/_apu_2024-07-25_66a28a839c4e7Moon-JPG.jpeg","Samsung S20 FE","","","",""
"https://www.anecdata.org/posts/view/268520","268520","622043","m","Creative Commons Attribution 4.0 International License","https://creativecommons.org/licenses/by/4.0/",44.087585,-78.75,"false","","","2024-07-25 00:35:46+0000","Canada","Durham Region","Ontario","Scugog",null,"","iphone","Back camera","moon","zoom","n/a","n/a","/img/uploads/posts/2024-07-25/_apu_2024-07-25_1721882198_photo-4-jpg-1.jpeg","Apple iPhone14,7","","","",""
"https://www.anecdata.org/posts/view/268455","268455","621795","m","Creative Commons Attribution 4.0 International License","https://creativecommons.org/licenses/by/4.0/",44.087585,-78.75,"false","","","2024-07-24 00:38:34+0000","Canada","Durham Region","Ontario","Scugog",null,"","Iphone Zoom","zoom","Moon","camera","n/a","n/a","/img/uploads/posts/2024-07-24/_apu_2024-07-24_1721795967_photo-3-jpg-1.jpeg","Apple iPhone14,7","","","",""
"https://www.anecdata.org/posts/view/268357","268357","621493","m","Creative Commons Attribution 4.0 International License","https://creativecommons.org/licenses/by/4.0/",44.087585,-78.75,"false","","","2024-07-23 00:30:17+0000","Canada","Durham Region","Ontario","Scugog",null,"","iphone","zoom","moon","iphone camera","n/a","n/a","/img/uploads/posts/2024-07-23/_apu_2024-07-23_1721709114_photo-1-jpg-1.jpeg","Apple iPhone14,7","","","",""
"https://www.anecdata.org/posts/view/265295","265295","611705","kimdonghyeon","Creative Commons Attribution 4.0 International License","https://creativecommons.org/licenses/by/4.0/",36.822999,127.137624,"false","","","2024-06-19 20:17:16+0000","South Korea",null,null,"Cheonan-si",null,"","10","10","moon","10","4","i don't know","/img/uploads/posts/2024-06-19/_apu_2024-06-19_1718795939_1000011106-1718795899372-jpeg-1.jpeg","samsung SM-F926N","","","",""
"https://www.anecdata.org/posts/view/261173","261173","598277","michaelcreed","Creative Commons Attribution 4.0 International License","https://creativecommons.org/licenses/by/4.0/",40.857708,-73.981247,"false","","","2024-04-22 22:49:54+0000","United States","Bergen County","New Jersey","Fort Lee","`07024","","apertura 8AD","30 mm","Moon 99%","1.7",".60","125","/img/uploads/posts/2024-04-23/_apu_2024-04-23_1713841389_photo-1-jpg-1.jpeg","Apple iPad5,3","","","",""
"https://www.anecdata.org/posts/view/260989","260989","597854","igor","Creative Commons Attribution 4.0 International License","https://creativecommons.org/licenses/by/4.0/",46.545704,15.657513,"false","","","2024-04-20 20:36:13+0000","Slovenia",null,null,"Maribor",null,"","20 cm Newtonian f/4","Baader Hyperion 5 mm","Moon","1.53","1/1500","160","/img/uploads/posts/2024-04-21/_apu_2024-04-21_6624ae72262cd20240420_220328-2-jpg.jpeg","Samsung S23 Ultra","","","",""
"https://www.anecdata.org/posts/view/260988","260988","597853","igor","Creative Commons Attribution 4.0 International License","https://creativecommons.org/licenses/by/4.0/",46.545696,15.657513,"false","","","2024-04-20 20:32:38+0000","Slovenia",null,null,"Maribor",null,"","20 cm Newtonian","25 mm","Moon","1.53","1/2000","160","/img/uploads/posts/2024-04-20/_apu_2024-04-20_6624272ce91ac20240420_220733-2-jpg.jpeg","Samsung S23 Ultra","","","",""
"https://www.anecdata.org/posts/view/260617","260617","596853","luizaarievilo","Creative Commons Attribution 4.0 International License","https://creativecommons.org/licenses/by/4.0/",-22.848729,-42.060582,"false","","","2024-04-15 22:29:23+0000","Brazil",null,"Rio de Janeiro",null,null,"moon","samsung s22ultra","100x zoom","moon","samsung","-","-","/img/uploads/posts/2024-04-16/_apu_2024-04-16_1713231036_photo-1-1.jpg","Apple iPhone12,1","","","",""
"https://www.anecdata.org/posts/view/260493","260493","596483","igor","Creative Commons Attribution 4.0 International License","https://creativecommons.org/licenses/by/4.0/",46.545731,15.657519,"false","","","2024-04-14 08:18:20+0000","Slovenia",null,null,"Maribor",null,"","SW Maksutov-Cassegrain 90mm f=1250mm","17mm","Moon april 12th 2024","f/1.7","1/8 sec","100","/img/uploads/posts/2024-04-14/_apu_2024-04-14_661b924dc61e3Moon_20240412-jpg.jpeg","Samsung S23 Ultra","","","",""
"https://www.anecdata.org/posts/view/255079","255079","579735","shreyasnasa","Creative Commons Attribution 4.0 International License","https://creativecommons.org/licenses/by/4.0/",9.721578,76.392746,"false","","","2024-01-17 13:27:04+0000","India","Vaikom","Kerala",null,null,"Sky was a little purple and sky was clear with isolated cloud status 💜💜💜✨️☁️","38","60","Moon and venus","1.8","4","800","","OPPO / CPH2001","/img/uploads/posts/_apu_2024-01-17_65a7d6561a152pick_1705498097836_1000302518.jpg","","",""
"https://www.anecdata.org/posts/view/254938","254938","579089","shreyasnasa","Creative Commons Attribution 4.0 International License","https://creativecommons.org/licenses/by/4.0/",9.721578,76.392746,"false","","","2024-01-14 16:15:04+0000","India","Vaikom","Kerala",null,null,"Purple night sky 💜💜💜","60","20","Moon venus stars","1.8","28","800","","OPPO / CPH2001","/img/uploads/posts/_apu_2024-01-14_65a408f6d181cpick_1705248921363_1000301565.jpg","","",""
"https://www.anecdata.org/posts/view/248273","248273","567386","william_2","Creative Commons Attribution 4.0 International License","https://creativecommons.org/licenses/by/4.0/",35.14368,-85.255782,"false","","","2023-11-23 19:00:29+0000","United States","Hamilton County","Tennessee","Chattanooga",null,"","60mm","26mm","Moon","1.7",".01","100","","60mm Maksutov","/img/uploads/posts/75210-655fa56cdac2d-1.jpg","","",""
"https://www.anecdata.org/posts/view/215261","215261","513436","lourteg","Creative Commons Attribution 4.0 International License","https://creativecommons.org/licenses/by/4.0/",-23.671318,-46.548485,"false","","","2023-08-09 02:12:43+0000","Brazil","Região Metropolitana de São Paulo","São Paulo","Santo André","`09050000","Saturn
80mm f/11 EQ ×200
Bortle 9-8
ND 0.6 filter
Motorola Edge 20 Pro
mp4 9:16 8K-UHD 24fps
227 stacked frames, Siril
GIMP, Snapseed post-processed","3.1","4.5","Saturn","1.9","0","0","","motorola / motorola edge 20 pro","/img/uploads/posts/_apu_2023-08-09_64d2f6c25f0562023-08-08_23-12-59_0_satur0963_stacked20fr.jpg","","",""
"https://www.anecdata.org/posts/view/214830","214830","512294","lourteg","Creative Commons Attribution 4.0 International License","https://creativecommons.org/licenses/by/4.0/",-23.671321,-46.548495,"false","","","2023-08-03 03:01:15+0000","Brazil","Região Metropolitana de São Paulo","São Paulo","Santo André","`09050000","M29
80mm f/11 EQ DRV ×28
Bortle 9-8
108Mp camera
f/1.9 ISO 3200 2sec
270 stacked pics - Siril
GIMP, Snapseed post-processed","3.1","32.0","M29","1.9","2.0","3200","","motorola / motorola edge 20 pro","/img/uploads/posts/_apu_2023-08-04_64cc4f13974232023-08-03_22-06-18_0_IMG_20230803_165905_694.jpg","","",""
"https://www.anecdata.org/posts/view/214384","214384","511295","lourteg","Creative Commons Attribution 4.0 International License","https://creativecommons.org/licenses/by/4.0/",-23.671308,-46.548503,"false","","","2023-07-23 03:15:28+0000","Brazil","Região Metropolitana de São Paulo","São Paulo","Santo André","`09050000","M27
80mm f/11 EQ DRV ×28
Bortle 9-8
108Mp camera
f/1.9 ISO 3200 4sec
132 stacked pics - Siril
GIMP, Snapseed post-processed","3.1","32.0","M27","1.9","4.0","3300","","motorola / motorola edge 20 pro","/img/uploads/posts/_apu_2023-08-01_64c867e3105c12023-07-31_23-03-03_0_dumbbell3b2fr.jpeg","","",""
"https://www.anecdata.org/posts/view/214383","214383","511294","lourteg","Creative Commons Attribution 4.0 International License","https://creativecommons.org/licenses/by/4.0/",-23.671305,-46.548481,"false","","","2023-07-08 03:34:13+0000","Brazil","Região Metropolitana de São Paulo","São Paulo","Santo André","`09050000","M57
4"" f/4 EQ DRV ×40
Bortle 9-8
108Mp camera
f/1.9 ISO 3200 4sec
35 stacked pics - Siril
GIMP, Snapseed post-processed","4.0","10.0","M57","1.9","4.0","3200","","motorola / motorola edge 20 pro","/img/uploads/posts/_apu_2023-08-01_64c8662992eab2023-07-31_22-55-14_0_new_ring23_11_1cf.jpeg","","",""
"https://www.anecdata.org/posts/view/214382","214382","511293","lourteg","Creative Commons Attribution 4.0 International License","https://creativecommons.org/licenses/by/4.0/",-23.67131,-46.548481,"false","","","2023-06-29 04:44:25+0000","Brazil","Região Metropolitana de São Paulo","São Paulo","Santo André","`09050000","Beta Cygni, Albireo
80mm f/11 EQ DRV ×90
Bortle 9-8
108Mp camera
f/1.9 ISO 1600 1/2sec
13 stacked pics - Siril
GIMP, Snapseed post-processed","3.1","6.0","Beta Cygni, Albireo","1.9","`0.5","1600","","motorola / motorola edge 20 pro","/img/uploads/posts/_apu_2023-08-01_64c865186347f2023-07-31_22-51-12_0_albireo_2b2fr.jpg","","",""
"https://www.anecdata.org/posts/view/214381","214381","511292","lourteg","Creative Commons Attribution 4.0 International License","https://creativecommons.org/licenses/by/4.0/",-23.671305,-46.548496,"false","","","2023-06-26 04:01:31+0000","Brazil","Região Metropolitana de São Paulo","São Paulo","Santo André","`09050000","M56
4"" f/4 EQ DRV ×23.5
Bortle 9-8
108Mp camera
f/1.9 ISO 3200 2sec
302 stacked - Siril
GIMP, Snapseed post-processed","4.0","17.0","M56","1.9","2.0","3200","","motorola / motorola edge 20 pro","/img/uploads/posts/_apu_2023-08-01_64c863ed0da522023-07-31_22-44-30_0_m56_2e-03f.jpeg","","",""
"https://www.anecdata.org/posts/view/214379","214379","511290","lourteg","Creative Commons Attribution 4.0 International License","https://creativecommons.org/licenses/by/4.0/",-23.671293,-46.548512,"false","","","2023-06-20 21:42:50+0000","Brazil","Região Metropolitana de São Paulo","São Paulo","Santo André","`09050000","Venus
80mm f/11 EQ DRV ×150
Bortle 9-8
ND 0.6 filter
108Mp camera
f/1.9 ISO 800 1/250sec
70 stacked pics - Siril
GIMP, Snapseed post-processed
skymap - Fourmilab/Your Sky","3.1","6.0","Venus","1.9","`0.004","800","","motorola / motorola edge 20 pro","/img/uploads/posts/_apu_2023-08-01_64c862c102ad22023-07-31_22-38-41_0_venus_aln4-01.jpeg","","",""
"https://www.anecdata.org/posts/view/211786","211786","502398","egbuimtimothyc","Creative Commons Attribution 4.0 International License","https://creativecommons.org/licenses/by/4.0/",0,0,"false","","","2023-06-28 11:12:27+0000","","","","","","","Nil","4.11","Moon","1.6","`0.07","6400","","INFINIX MOBILITY LIMITED / Infinix X663","/img/uploads/posts/_apu_2023-06-28_649c18c0130242023-06-28_12-21-18_0_IMG_20230625_205930_708.jpg","","",""
"https://www.anecdata.org/posts/view/205724","205724","479535","lourteg","Creative Commons Attribution 4.0 International License","https://creativecommons.org/licenses/by/4.0/",-23.671385,-46.548584,"false","","","2023-02-06 05:00:54+0000","Brazil","Região Metropolitana de São Paulo","São Paulo","Santo André","`09050000","Full Moon
80mm f/11 EQ DRV
Bortle 9-8
ND 0.6 filter
Motorola Edge 20 Pro
f/1.9 ISO 800 1/500 sec
20 stacked pics - Siril","3.1","32.0","Full Moon","1.9","`0.002","800","","motorola / motorola edge 20 pro","/img/uploads/posts/_apu_2023-02-11-02-10-14_63e6f906a87b72023-02-10_23-09-07_0_full_moon_c-01.jpeg","","",""
"https://www.anecdata.org/posts/view/205718","205718","479429","lourteg","Creative Commons Attribution 4.0 International License","https://creativecommons.org/licenses/by/4.0/",-23.671375,-46.548515,"false","","","2023-02-08 23:17:41+0000","Brazil","Região Metropolitana de São Paulo","São Paulo","Santo André","`09050000","C/2022 E3 (ZTF)
4"" f/4 EQ DRV ×23.5
Bortle 9-8
108Mp camera
f/1.9 ISO 3200 4sec
406 stacked pics - Siril
GIMP, Snapseed post-processed","4.0","17.0","C/2022 E3 (ZTF)","1.9","4.0","3200","","motorola / motorola edge 20 pro","/img/uploads/posts/_apu_2023-02-10-18-12-46_63e6891e9dfa02023-02-10_15-12-36_0_green_cometa30f-01fr.jpeg","","",""
"https://www.anecdata.org/posts/view/205488","205488","478083","lourteg","Creative Commons Attribution 4.0 International License","https://creativecommons.org/licenses/by/4.0/",-23.671375,-46.548527,"false","","","2023-01-27 02:16:06+0000","Brazil","Região Metropolitana de São Paulo","São Paulo","Santo André","`09050000","M42 The Orion Nebula
4"" f/4 EQ DRV ×16
Bortle 9-8
108Mp camera
f/1.9 ISO 3200 6sec
204 stacked pics - Siril
GIMP, Snapseed post-processed","4.0","25.0","M42","1.9","6.0","3200","","motorola / motorola edge 20 pro","/img/uploads/posts/_apu_2023-01-30-15-09-59_63d7ddc7db1252023-01-30_12-08-33_0_new_m42_70ab-04fr.jpeg","","",""
"https://www.anecdata.org/posts/view/205467","205467","477874","lourteg","Creative Commons Attribution 4.0 International License","https://creativecommons.org/licenses/by/4.0/",-23.671367,-46.548529,"false","","","2023-01-26 02:40:12+0000","Brazil","Região Metropolitana de São Paulo","São Paulo","Santo André","`09050000","M1
80mm f/11 EQ DRV ×36
Bortle 9-8
108Mp camera
f/1.9 ISO 3200 6sec
210 stacked pics - Siril
GIMP, Snapseed post-processed","3.1","25","M1","1.9","6.0","3200","","motorola / motorola edge 20 pro","/img/uploads/posts/_apu_2023-01-26-23-56-01_63d313110cc8f2023-01-26_20-55-52_0_new_m1_10ab-02fr.jpeg","","",""
"https://www.anecdata.org/posts/view/205404","205404","477527","lourteg","Creative Commons Attribution 4.0 International License","https://creativecommons.org/licenses/by/4.0/",-23.671339,-46.548519,"false","","","2023-01-18 02:33:14+0000","Brazil","Região Metropolitana de São Paulo","São Paulo","Santo André","`09050000","Christmas Tree Cluster (NGC 2264)
4"" f/4 EQ DRV ×23.5
Bortle 9-8
108Mp camera
f/1.9 ISO 3200 8sec
323 stacked pics - Siril
GIMP, Snapseed post-processed","4.0","17.0","NGC 2264","1.9","8.0","3200","","motorola / motorola edge 20 pro","/img/uploads/posts/_apu_2023-01-23-21-22-16_63cefa88ab4202023-01-23_18-20-20_0_new_cone50-01fr.jpeg","","",""
"https://www.anecdata.org/posts/view/204973","204973","475169","lourteg","Creative Commons Attribution 4.0 International License","https://creativecommons.org/licenses/by/4.0/",-23.671366,-46.548557,"false","","","2022-12-31 04:00:24+0000","Brazil","Região Metropolitana de São Paulo","São Paulo","Santo André","`09050000","The Flame Nebula (NGC 2024)
The Horsehead Nebula (IC 434)
NGC 2023 reflection nebula
4"" f/4 EQ DRV ×16
Bortle 9-8
108Mp camera
f/1.9 ISO 3200 8sec
381 stacked pics  - Siril
GIMP, Snapseed post-processed","4.0","25.0","NGC2024, NGC2023, IC434","1.9","8.0","3200","","motorola / motorola edge 20 pro","/img/uploads/posts/_apu_2023-01-03-23-57-25_63b4c0e5194662023-01-03_20-57-17_0_h_horse_p-04a-01fr.jpeg","","",""
"https://www.anecdata.org/posts/view/204940","204940","474950","lourteg","Creative Commons Attribution 4.0 International License","https://creativecommons.org/licenses/by/4.0/",-23.671345,-46.548482,"false","","","2022-12-17 03:28:39+0000","Brazil","Região Metropolitana de São Paulo","São Paulo","Santo André","`09050000","Mars
80mm f/11 EQ DRV ×150
Bortle 9-8
108Mp camera
f/1.9 ISO 800 1/90sec
124 stacked pics - Siril
GIMP, Snapseed post-processed","3.1","6.0","Mars","1.9","`0.11","800","","motorola / motorola edge 20 pro","/img/uploads/posts/_apu_2022-12-31-02-08-33_63af99a19046f2022-12-30_23-07-30_0_mars800f1fr.jpg","","",""
"https://www.anecdata.org/posts/view/204921","204921","474859","lourteg","Creative Commons Attribution 4.0 International License","https://creativecommons.org/licenses/by/4.0/",-23.671341,-46.548542,"false","","","2022-12-17 00:39:25+0000","Brazil","Região Metropolitana de São Paulo","São Paulo","Santo André","`09050000","All four Galilean moons orbiting Jupiter. From left to right: Callisto, Ganymede, Europa and Io.
80mm f/11 EQ DRV ×150
Bortle 9-8
108Mp camera
f/1.9 ISO 800 1/125sec
132 stacked pics - Siril
GIMP, Snapseed post-processed","3.1","6.0","Jupiter and 4 moons","1.9","`0.008","800","","motorola / motorola edge 20 pro","/img/uploads/posts/_apu_2022-12-29-16-14-24_63adbce0b8fc22022-12-29_13-10-04_0_jupnew_b1f_fr-01.jpeg","","",""
"https://www.anecdata.org/posts/view/204465","204465","473248","mauro","Creative Commons Attribution 4.0 International License","https://creativecommons.org/licenses/by/4.0/",43.786888,7.618074,"false","","","2022-12-07 21:00:00+0000","Italy","Imperia","Liguria","Ventimiglia",null,"Mars (in Taurus) and Sun opposition December 2022.
36 light frames + 4 dark frames stacked with Sequator and post-processed in Darktable","`0.0","5.59","Sun-Earth-Mars alignment","1.8","6''","400","","Realme 9 pro plus","/img/uploads/posts/59663-6391d0b5d82ad-1.jpg","","",""
"https://www.anecdata.org/posts/view/204447","204447","473195","mauro","Creative Commons Attribution 4.0 International License","https://creativecommons.org/licenses/by/4.0/",43.782513,7.552028,"false","","","2022-12-05 21:00:00+0000","Italy","Imperia","Liguria","Ventimiglia",null,"Conjunction between Jupiter and the Moon on the 5th December 2022 from the border between Italy and France (lights of Ville de Menton - France)
My very first attempt in smartphone astrophotography","`0.0","5.59 mm","Conjunction between Jupiter and the Moon","1.8","5''","400","","Realme 9 pro plus","/img/uploads/posts/59648-6390ca2504bf7-1.jpg","/img/uploads/posts/59649-6390ca2671751-1.jpg","",""
"https://www.anecdata.org/posts/view/204157","204157","472219","lourteg","Creative Commons Attribution 4.0 International License","https://creativecommons.org/licenses/by/4.0/",-23.671341,-46.548489,"false","","","2022-11-17 04:48:55+0000","Brazil","Região Metropolitana de São Paulo","São Paulo","Santo André","`09050000","NGC 2024 The Flame Nebula
4"" f/4 AZ ×16
Bortle 9-8
108Mp camera
f/1.9 ISO 3200 3sec
398 stacked pics - Siril
GIMP, Snapseed post-processed","4.0","25.0","NGC 2024","1.9","3.0","3200","","motorola / motorola edge 20 pro","/img/uploads/posts/_apu_2022-11-28-19-52-51_638511932aa162022-11-28_16-51-30_0_ngc2024_7ce-02fr.jpeg","","",""
"https://www.anecdata.org/posts/view/203879","203879","471167","lourteg","Creative Commons Attribution 4.0 International License","https://creativecommons.org/licenses/by/4.0/",-23.671396,-46.548475,"false","","","2022-11-17 04:22:20+0000","Brazil","Região Metropolitana de São Paulo","São Paulo","Santo André","`09050000","M45
4"" f/4 AZ ×16
Bortle 9-8
108Mp camera
f/1.9 ISO 3200 3sec
400 stacked pics - Siril
GIMP, Snapseed post-processed","4.0","25.0","M45","1.9","3.0","3200","","motorola / motorola edge 20 pro","/img/uploads/posts/_apu_2022-11-19-00-43-31_637826b3257e52022-11-18_21-43-19_0_m45_11e-01fr.jpeg","","",""
"https://www.anecdata.org/posts/view/202896","202896","467075","lourteg","Creative Commons Attribution 4.0 International License","https://creativecommons.org/licenses/by/4.0/",-20.255343,-46.362541,"false","","","2022-10-24 22:40:56+0000","Brazil",null,"Minas Gerais","São Roque de Minas","`37928-000","Jupiter
Bortle 4
108Mp camera
GCam 8.1 Astrophotography mode
Snapseed post-processed","`0.0","`0.0","Jupiter","1.9","?","?","","motorola / motorola edge 20 pro","/img/uploads/posts/_apu_2022-10-25-00-59-18_635734e6718232022-10-24_21-59-03_0_PXL_20221024_194025809-NIGHT-01.jpeg","","",""
"https://www.anecdata.org/posts/view/202820","202820","466422","lourteg","Creative Commons Attribution 4.0 International License","https://creativecommons.org/licenses/by/4.0/",-23.671349,-46.548549,"false","","","2022-10-20 02:42:29+0000","Brazil","Região Metropolitana de São Paulo","São Paulo","Santo André","`09050000","NGC 752
4"" f/4 AZ ×23.5
Bortle 9-8
108Mp camera Motorola Edge 20 Pro
f/1.9 ISO 3200 1sec
361 stacked pics - Siril
GIMP, Snapseed post-processed","4.0","17.0","NGC 752","1.9","1.0","3200","","motorola / motorola edge 20 pro","/img/uploads/posts/_apu_2022-10-22-20-32-55_63545377665632022-10-22_17-29-56_0_ngc752_3_l_fr.jpg","","",""
"https://www.anecdata.org/posts/view/200810","200810","460406","lourteg","Creative Commons Attribution 4.0 International License","https://creativecommons.org/licenses/by/4.0/",-23.671308,-46.548528,"false","","","2022-09-19 03:56:46+0000","Brazil","Região Metropolitana de São Paulo","São Paulo","Santo André","`09050000","M31
4"" f/4 AZ ×23.5
Bortle 9-8
108Mp camera
f/1.9 ISO 3200 2sec
391 stacked pics - Siril
GIMP, Snapseed post-processed","4.0","17.0","M31","1.9","2.0","3200","","motorola / motorola edge 20 pro","/img/uploads/posts/_apu_2022-09-20-01-02-19_6329111b49b702022-09-19_22-01-37_0_andro_bk_12-01-02-2fr.jpeg","","",""
"https://www.anecdata.org/posts/view/200043","200043","457417","lourteg","Creative Commons Attribution 4.0 International License","https://creativecommons.org/licenses/by/4.0/",-23.671341,-46.548573,"false","","","2022-09-01 02:52:54+0000","Brazil","Região Metropolitana de São Paulo","São Paulo","Santo André","`09050000","M2
4"" f/4 AZ ×23.5
Bortle 9-8
108Mp camera
f/1.9 ISO 3200 1sec
393 stacked pics - Siril
GIMP, Snapseed post-processed","4.0","17.0","M2","1.9","1.0","3200","","motorola / motorola edge 20 pro","/img/uploads/posts/_apu_2022-09-05-14-36-46_6316097e26fbb2022-09-05_11-36-38_0_m2_b_d-01fr.jpeg","","",""
"https://www.anecdata.org/posts/view/200039","200039","457388","lourteg","Creative Commons Attribution 4.0 International License","https://creativecommons.org/licenses/by/4.0/",-23.671293,-46.548532,"false","","","2022-09-01 02:22:35+0000","Brazil","Região Metropolitana de São Paulo","São Paulo","Santo André","`09050000","M15
4"" f/4 AZ ×23.5
Bortle 9-8
108Mp camera
f/1.9 ISO 3200 1sec
388 stacked pics - Siril
GIMP, Snapseed post-processed","4.0","17.0","M15","1.9","1.0","3200","","motorola / motorola edge 20 pro","/img/uploads/posts/_apu_2022-09-03-21-32-59_6313c80b2fcf72022-09-03_18-31-18_0_IMG_20220903_040553_809.jpg","","",""
"https://www.anecdata.org/posts/view/199161","199161","454131","lourteg","Creative Commons Attribution 4.0 International License","https://creativecommons.org/licenses/by/4.0/",-23.671295,-46.548525,"false","","","2022-08-03 01:56:14+0000","Brazil","Região Metropolitana de São Paulo","São Paulo","Santo André","`09050000","M57
4"" f/4 AZ ×23.5
Bortle 9-8
108Mp camera
f/1.9 ISO 3200 2sec
376 stacked pics - Siril
GIMP, Snapseed post-processed","4.0","17.0","M57","1.9","2.0","3200","","motorola / motorola edge 20 pro","/img/uploads/posts/_apu_2022-08-16-03-21-30_62fb0d3a471352022-08-16_00-17-59_0_m57_e_nd-01fr.jpeg","","",""
"https://www.anecdata.org/posts/view/198785","198785","452802","lourteg","Creative Commons Attribution 4.0 International License","https://creativecommons.org/licenses/by/4.0/",-23.671375,-46.548504,"false","","","2022-08-03 02:07:48+0000","Brazil","Região Metropolitana de São Paulo","São Paulo","Santo André","`09050000","M27
4"" f/4 AZ ×23.5
Bortle 9-8
108Mp camera
f/1.9 ISO 3200 2sec
347 stacked pics - Siril
GIMP, Snapseed post-processed","4.0","17.0","M27","1.9","2.0","3200","","motorola / motorola edge 20 pro","/img/uploads/posts/_apu_2022-08-10-14-26-05_62f3bffde41e82022-08-10_11-25-50_0_m27_h_a-02_fr.jpeg","","",""
"https://www.anecdata.org/posts/view/198465","198465","451469","lourteg","Creative Commons Attribution 4.0 International License","https://creativecommons.org/licenses/by/4.0/",-23.671391,-46.548518,"false","","","2022-08-04 02:22:04+0000","Brazil","Região Metropolitana de São Paulo","São Paulo","Santo André","`09050000","M7
4"" f/4 AZ ×23.5
Bortle 9-8
108Mp camera
f/1.9 ISO 3200 1sec
346 stacked pics - Siril
GIMP, Snapseed post-processed","4.0","17.0","M72","1.9","1.0","3200","","motorola / motorola edge 20 pro","/img/uploads/posts/_apu_2022-08-03-13-17-29_62ea7569889762022-08-03_10-16-36_0_IMG_20220803_051528_469.jpg","","",""
"https://www.anecdata.org/posts/view/194436","194436","436782","lourteg","Creative Commons Attribution 4.0 International License","https://creativecommons.org/licenses/by/4.0/",-10.592492,-46.755112,"false","","","2022-06-01 02:56:00+0000","Brazil",null,"Tocantins","Mateiros","`77593-000","Stretch of the Milky Way with the constellation of Crux near the skyline.
Bortle 1
108Mp camera
GCam 8.1 Astrophotography mode
Snapseed post-processed","0","0","Milky Way","1.9","`0.0","14,776","","motorola edge 20 pro","/img/uploads/posts/51044-629ab53076b1c-1.jpg","","",""
"https://www.anecdata.org/posts/view/185791","185791","426640","lourteg","Creative Commons Attribution 4.0 International License","https://creativecommons.org/licenses/by/4.0/",-23.67136,-46.54857,"false","","","2022-04-27 04:22:00+0000","Brazil","Região Metropolitana de São Paulo","São Paulo","Santo André","`09050000","M5
4"" f/4 AZ ×23.5
Bortle 9-8
108Mp camera
f/1.9 ISO 3200 1sec
201 stacked pics - Siril
GIMP, Snapseed post-processed","4.0","17.0","M5","1.9","1.0","3200","","motorola edge 20 pro","/img/uploads/posts/50482-628a644918be8-1.jpg","","",""
"https://www.anecdata.org/posts/view/185500","185500","425858","lourteg","Creative Commons Attribution 4.0 International License","https://creativecommons.org/licenses/by/4.0/",-23.67132,-46.54854,"false","","","2022-05-16 02:59:00+0000","Brazil","Região Metropolitana de São Paulo","São Paulo","Santo André","`09050000","Total Lunar Eclipse.
Bortle 9-8
8Mp camera x5 opt
f/3.4 ISO 200 1/125sec
GIMP post-processed","`0.0","`0.0","total lunar eclipse","3.4",".008","200","","motorola edge 20 pro","/img/uploads/posts/50179-628433a97e31b-1.jpg","","",""
"https://www.anecdata.org/posts/view/185232","185232","424998","phil_1","Creative Commons Attribution 4.0 International License","https://creativecommons.org/licenses/by/4.0/",34.600218,-112.293965,"false","","","2022-05-12 22:53:09+0000",null,"Yavapai","Arizona",null,"","","5""","19mm","Waxing Crescent Moon","2.2","1","200","","","/img/uploads/posts/49932-627d9066a147e-1.jpg","","",""
"https://www.anecdata.org/posts/view/185046","185046","424143","lourteg","Creative Commons Attribution 4.0 International License","https://creativecommons.org/licenses/by/4.0/",-23.67132,-46.54847,"false","","","2022-04-28 02:49:00+0000","Brazil","Região Metropolitana de São Paulo","São Paulo","Santo André","`09050000","M100
4"" f/4 AZ ×23.5
Bortle 9-8
108 Mp camera
f/1.9 ISO 3200 2sec
403 stacked pics - Siril
GIMP, Snapseed post-processed","4.0","17.0","M100","1.9","2.0","3200","","Motorola Edge 20 Pro","/img/uploads/posts/49788-6275c50f6abc8-1.jpg","","",""
